student_id,student_name,grade,school_name,reading_score,math_score,school_type,school_budget
46776039,Angela Pineda,12,Fisher High School,75.1,71.5,Public,817615
56884432,Jennifer Dominguez,9,Chang High School,47.4,51.1,Charter,840132
97326247,Frank Brown,9,Dixon High School,81.3,76.3,Charter,870334
33097886,Taylor Jackson,12,Dixon High School,75.8,77.6,Charter,870334
118102382,Janet Mccullough,12,Montgomery High School,69.8,66.6,Charter,893368
60416430,Stephen Jones,11,Green High School,85.3,70.4,Charter,832670
31329297,Brandon Vasquez,10,Silva High School,80.4,39.7,Public,991918
78244830,Laura Maldonado,9,Green High School,56.8,34.2,Charter,832670
56303298,James Weaver,10,Dixon High School,72.9,92.5,Charter,870334
125372972,Mary Coleman,10,Green High School,79.7,81.7,Charter,832670
79816636,John Miller,10,Dixon High School,74.5,77.4,Charter,870334
45733921,James Taylor,10,Richard High School,78.0,85.5,Charter,889699
44039930,Aaron Hawkins,9,Fisher High School,98.0,97.6,Public,817615
76494158,Jenna Berry,11,Richard High School,71.7,72.3,Charter,889699
22484468,Ashlee Jimenez,11,Bowers High School,82.6,38.1,Public,848324
107234928,Caitlin Baldwin,10,Odonnell High School,70.6,62.1,Public,959474
11487900,Chase Rivas,9,Green High School,57.9,95.6,Charter,832670
128697353,David Love,10,Dixon High School,88.9,85.6,Charter,870334
81002496,Joshua Coleman,12,Woods High School,66.8,59.3,Public,912243
75028075,Anthony Keller,9,Green High School,75.4,92.0,Charter,832670
121408471,James Wolf,12,Wagner High School,77.3,65.2,Public,846745
90669192,Matthew Carter,10,Silva High School,98.2,70.4,Public,991918
81682188,Amber Hernandez,9,Sullivan High School,45.9,78.6,Public,961125
58741816,John Gonzales,12,Woods High School,69.1,65.4,Public,912243
82275293,Jenny Gill,10,Wagner High School,49.0,79.0,Public,846745
80537991,Samuel Rhodes,12,Bowers High School,60.1,46.9,Public,848324
95006239,James Fischer,12,Wagner High School,94.4,64.6,Public,846745
97004514,Brandon Romero,10,Green High School,64.7,71.2,Charter,832670
79812038,Richard Howell,10,Turner High School,87.3,66.3,Public,956438
13173393,Allen Floyd,10,Turner High School,69.9,55.2,Public,956438
27574399,Bridget Horton,12,Wagner High School,71.3,58.7,Public,846745
52314210,Nathan Floyd,11,Silva High School,85.3,55.1,Public,991918
124598016,Teresa Hill,10,Campos High School,65.1,74.3,Public,957299
39060574,Andrew Ball,11,Campbell High School,47.4,62.2,Charter,960726
125162386,Shaun Green,12,Silva High School,82.7,56.1,Public,991918
97054108,Emma Barnes,12,Fisher High School,41.0,82.3,Public,817615
65854136,Jerry Conley,10,Woods High School,34.3,68.4,Public,912243
26833701,Kelly Maldonado,9,Dixon High School,72.8,66.5,Charter,870334
116592266,Jessica Parker,9,Chang High School,64.6,67.8,Charter,840132
40575951,Lee Watson,9,Montgomery High School,47.2,76.6,Charter,893368
75711887,Michael Huang,10,Turner High School,75.3,55.9,Public,956438
59255301,Joshua Davis,12,Wagner High School,75.5,44.5,Public,846745
24536385,Robert Medina,10,Silva High School,96.3,51.6,Public,991918
70039742,Michelle Hall,9,Dixon High School,73.8,78.0,Charter,870334
15125608,Patricia Horton,12,Woods High School,92.6,56.3,Public,912243
46135243,Paul Randall,12,Wagner High School,84.0,42.7,Public,846745
86395438,Mary Riddle,12,Montgomery High School,58.2,34.3,Charter,893368
127352660,Barbara Best,10,Dixon High School,56.4,82.0,Charter,870334
54161788,Michael Manning,10,Fisher High School,58.2,45.6,Public,817615
70598571,Michael Lewis,10,Sullivan High School,81.3,63.8,Public,961125
101874643,Sara Jones,12,Montgomery High School,63.7,62.2,Charter,893368
22655750,Beverly Dominguez,11,Dixon High School,76.9,92.9,Charter,870334
50283673,Stephanie Krause,12,Wagner High School,84.2,61.6,Public,846745
83532100,Pamela Salazar,10,Wagner High School,54.9,59.0,Public,846745
39738385,Abigail Wilson,10,Silva High School,71.7,54.1,Public,991918
28156334,Stephen Manning,9,Montgomery High School,75.6,93.4,Charter,893368
128235579,David Bowen,11,Green High School,77.7,42.8,Charter,832670
62571975,Heidi Gillespie,9,Bowers High School,76.9,62.1,Public,848324
67065965,John Jackson,10,Green High School,87.2,68.5,Charter,832670
96535110,Rebecca Friedman,10,Silva High School,92.5,37.1,Public,991918
94367759,James Patterson,10,Campbell High School,77.4,85.0,Charter,960726
11297608,Robert Smith,10,Dixon High School,89.9,84.1,Charter,870334
65214381,Tara Obrien,10,Campos High School,74.8,81.6,Public,957299
35271312,Jodi Chaney,9,Silva High School,35.7,69.4,Public,991918
111201798,Amy Clark,10,Green High School,66.6,64.3,Charter,832670
101626888,Richard Wang,9,Chang High School,65.5,68.1,Charter,840132
81371392,Kristin Barnes,10,Richard High School,78.0,76.8,Charter,889699
123735113,Anita Orr,10,Woods High School,61.0,55.4,Public,912243
36679845,Matthew Patterson,9,Green High School,62.9,83.9,Charter,832670
76241149,Patricia Logan,10,Montgomery High School,66.6,67.6,Charter,893368
51751515,Sarah Adams,9,Dixon High School,73.0,59.8,Charter,870334
90442908,Brittany Salas,9,Sullivan High School,76.0,48.5,Public,961125
109213442,Jennifer Nielsen,10,Wagner High School,55.4,53.0,Public,846745
55751744,Jennifer Murillo,9,Dixon High School,76.6,59.6,Charter,870334
43929546,Bill Howard,10,Montgomery High School,61.3,74.0,Charter,893368
22795733,Sharon Wood,10,Silva High School,85.9,61.4,Public,991918
101065737,Kenneth Jimenez,11,Green High School,97.3,48.2,Charter,832670
39521864,Kylie Woodward,10,Dixon High School,65.7,81.9,Charter,870334
71263834,Jacob Garcia,9,Silva High School,38.9,87.6,Public,991918
46882884,Vanessa Oliver,10,Woods High School,76.9,62.0,Public,912243
15550037,Alan Woodard,9,Woods High School,51.3,86.7,Public,912243
98580574,Daniel Johnson,10,Woods High School,55.5,58.4,Public,912243
69347843,Brittany Johnson,12,Woods High School,62.2,72.1,Public,912243
128666863,Ronald Larson,10,Silva High School,98.3,60.7,Public,991918
29766147,Brittany Smith,11,Silva High School,74.9,66.0,Public,991918
84132172,Elizabeth Wright,12,Silva High School,65.2,48.0,Public,991918
127781749,Donald Chapman,11,Turner High School,81.8,52.0,Public,956438
13840435,Tyler Baker,11,Green High School,94.6,84.6,Charter,832670
117926226,Ethan Day,10,Montgomery High School,59.1,25.8,Charter,893368
61856426,Kimberly Evans,11,Green High School,91.0,60.0,Charter,832670
98685026,Keith Munoz,12,Odonnell High School,97.8,80.0,Public,959474
82370075,Natalie Johnson,11,Silva High School,52.2,78.0,Public,991918
70613948,Kendra Simmons,12,Silva High School,41.4,79.2,Public,991918
84645559,Joel Mathews,11,Bowers High School,76.8,49.3,Public,848324
45463631,Jason Harrison,12,Montgomery High School,50.9,51.9,Charter,893368
34069622,Janice Miller,11,Montgomery High School,88.3,93.7,Charter,893368
106475241,Carol Yates,11,Wagner High School,77.5,82.5,Public,846745
101892269,Ryan Bryant,10,Woods High School,40.2,67.5,Public,912243
46136501,Susan Hamilton,10,Wagner High School,55.2,69.5,Public,846745
98565065,Austin Davis,9,Sullivan High School,77.2,32.6,Public,961125
56125463,Rebecca Forbes,9,Wagner High School,36.5,74.2,Public,846745
116222594,Eric Garrett,10,Richard High School,50.8,43.6,Charter,889699
86083287,Rachael Foster,11,Dixon High School,84.4,59.8,Charter,870334
88152174,Timothy Carr,10,Montgomery High School,64.7,74.0,Charter,893368
38093995,Darrell Martinez,10,Woods High School,68.9,67.8,Public,912243
57517782,Kimberly Dixon,10,Woods High School,44.0,72.1,Public,912243
111872460,Jose Bean,11,Montgomery High School,73.8,71.4,Charter,893368
79996352,Janice Andersen,10,Dixon High School,73.6,59.0,Charter,870334
90145111,Patricia Schwartz,10,Montgomery High School,59.8,55.0,Charter,893368
26153258,Theodore Rose,9,Green High School,64.8,69.2,Charter,832670
28293530,Sandra Wells,10,Wagner High School,85.9,63.5,Public,846745
27130005,Jerry Harris,12,Campbell High School,39.5,55.4,Charter,960726
111668771,Caroline Shaw,10,Dixon High School,82.3,83.1,Charter,870334
37058326,Shelley Hall,11,Montgomery High School,86.3,66.3,Charter,893368
123561167,Jeremy Contreras,10,Wagner High School,62.4,60.8,Public,846745
38090891,Sheila Roberts,10,Campos High School,77.3,39.6,Public,957299
33507952,David Sharp,11,Fisher High School,84.0,67.1,Public,817615
81069329,Eric Smith,10,Green High School,95.3,58.2,Charter,832670
71970651,Angelica Thomas,10,Green High School,85.0,78.9,Charter,832670
49753428,Joanna Leonard,9,Wagner High School,68.8,68.4,Public,846745
101418478,Ralph Potter,10,Silva High School,55.3,34.1,Public,991918
95867106,Jessica Bowman,10,Turner High School,86.6,52.3,Public,956438
84350873,Bianca Walsh,9,Dixon High School,92.5,72.4,Charter,870334
123383086,Megan Nguyen,10,Turner High School,84.1,70.4,Public,956438
23775639,Louis Walker,12,Woods High School,94.8,80.5,Public,912243
52478282,Derek Little,9,Green High School,74.3,67.0,Charter,832670
105170233,Kayla Burgess,9,Sullivan High School,82.0,49.7,Public,961125
34935183,Cassandra Thompson,10,Campos High School,81.5,85.0,Public,957299
123774857,Robyn Mason,10,Green High School,67.9,73.5,Charter,832670
39870094,Jennifer Parker,11,Wagner High School,51.7,44.1,Public,846745
54765278,Jason Schultz,9,Richard High School,65.6,83.1,Charter,889699
70631713,Joseph Brown,12,Wagner High School,77.2,60.0,Public,846745
104049941,Clinton Newton,12,Dixon High School,91.3,37.9,Charter,870334
92628487,Kelly Shaw,10,Green High School,72.9,65.1,Charter,832670
32481095,William Smith,9,Sullivan High School,65.9,63.6,Public,961125
41057944,Susan Campos,10,Wagner High School,48.7,74.1,Public,846745
59694551,Nicole Morales,9,Green High School,94.2,50.1,Charter,832670
56095331,Richard Delgado,11,Sullivan High School,68.2,83.4,Public,961125
103767020,Emily Meyers,12,Wagner High School,79.9,57.4,Public,846745
69545399,Lisa Weaver,9,Woods High School,32.3,66.0,Public,912243
29408625,Cynthia Coleman,9,Dixon High School,63.0,82.3,Charter,870334
98589407,Timothy Gentry,9,Wagner High School,98.4,57.1,Public,846745
30958504,Jerry Stone,9,Sullivan High School,82.9,7.9,Public,961125
129045108,Timothy Sullivan,10,Woods High School,49.2,92.1,Public,912243
23194090,Amanda Green,11,Green High School,89.4,72.9,Charter,832670
40351793,Lisa Adams,12,Montgomery High School,49.7,63.2,Charter,893368
13213376,Micheal Malone,9,Sullivan High School,59.1,70.8,Public,961125
123123673,Sherry King,9,Sullivan High School,95.8,63.0,Public,961125
112054850,Lindsay Anderson,11,Silva High School,90.0,65.6,Public,991918
71286316,Mary Sanchez,12,Bowers High School,72.1,72.4,Public,848324
117516115,Sandra Martin,12,Odonnell High School,39.5,66.9,Public,959474
50768884,Joshua Wolf,10,Woods High School,68.0,56.0,Public,912243
16321485,Monica Johnson,10,Wagner High School,73.7,80.4,Public,846745
55202219,Samuel Kelly,10,Green High School,86.9,53.3,Charter,832670
27529878,Andrea Patterson,10,Fisher High School,66.1,53.5,Public,817615
76214037,Monica Gutierrez,12,Montgomery High School,53.3,55.5,Charter,893368
57328434,Teresa Stewart,11,Odonnell High School,74.8,74.5,Public,959474
65791671,Jeffery Vaughn,9,Woods High School,70.3,65.1,Public,912243
58498826,Elijah Brown,9,Dixon High School,63.7,73.0,Charter,870334
28951490,Kyle Caldwell,12,Montgomery High School,56.3,47.3,Charter,893368
12920563,Anita Greene,12,Wagner High School,44.6,69.0,Public,846745
15617941,Brianna Saunders,11,Green High School,70.5,79.9,Charter,832670
53727796,Colin Cook,10,Silva High School,85.2,59.9,Public,991918
87831069,Steven Kaufman,12,Odonnell High School,53.8,63.7,Public,959474
58195006,Richard Dunn,10,Silva High School,57.5,43.8,Public,991918
98848669,Jake Cook,9,Campbell High School,84.9,27.6,Charter,960726
40676892,Emily Campbell,10,Green High School,84.3,75.3,Charter,832670
36349421,Adam Santos,10,Montgomery High School,69.7,31.2,Charter,893368
78106062,Rachel Jones,9,Dixon High School,40.6,60.1,Charter,870334
71342344,James Roman,10,Fisher High School,66.8,46.6,Public,817615
67447910,Jessica Larson,10,Dixon High School,65.5,79.0,Charter,870334
39846484,Brandy Murray,11,Montgomery High School,98.9,55.3,Charter,893368
77027605,Kathleen Fernandez,12,Bowers High School,85.7,30.3,Public,848324
90068036,Hannah Craig,11,Turner High School,56.4,58.5,Public,956438
51698335,Christie Mills,9,Dixon High School,57.2,45.6,Charter,870334
123857703,Brandi Johnson,12,Dixon High School,92.3,58.1,Charter,870334
39022732,Sarah Anderson,9,Woods High School,69.2,73.1,Public,912243
76670613,Cody Anderson,9,Dixon High School,77.6,70.2,Charter,870334
89952564,William Anderson,12,Wagner High School,91.9,77.0,Public,846745
89255575,Michael Austin,10,Fisher High School,77.0,84.9,Public,817615
72474198,John Parker,10,Dixon High School,69.5,49.5,Charter,870334
74339969,John Lewis,9,Dixon High School,97.3,70.6,Charter,870334
78457368,Tim Flores,11,Odonnell High School,55.6,59.4,Public,959474
119647969,John Marsh,11,Wagner High School,68.5,57.9,Public,846745
16556962,Michelle Gonzalez,9,Silva High School,43.4,55.1,Public,991918
17858478,Katherine Gonzalez,12,Fisher High School,70.2,70.5,Public,817615
20475877,Sandra Wang,10,Campbell High School,43.6,93.6,Charter,960726
93766694,Kayla Wilson,11,Bowers High School,60.4,44.0,Public,848324
27461363,Angela Cohen,11,Montgomery High School,74.6,76.6,Charter,893368
88543534,Kenneth Jones,10,Fisher High School,72.6,51.5,Public,817615
27025327,Timothy Long,11,Wagner High School,79.2,73.5,Public,846745
32175796,Karen Miller,9,Montgomery High School,81.4,71.0,Charter,893368
84236434,Michael Rogers,10,Dixon High School,57.3,77.0,Charter,870334
121095981,Craig Harvey,11,Green High School,95.4,60.1,Charter,832670
100695933,Laura Jones,9,Odonnell High School,98.0,51.6,Public,959474
15022316,Eric Lopez,12,Fisher High School,74.6,69.4,Public,817615
50772074,Nicholas Roberts,11,Turner High School,62.6,52.8,Public,956438
90795008,Chelsea Cruz,10,Dixon High School,95.0,80.6,Charter,870334
36299775,Kim Frye,9,Sullivan High School,64.0,48.1,Public,961125
86118505,Joseph Davis,12,Woods High School,84.3,47.4,Public,912243
120466168,Johnny Arnold,11,Wagner High School,76.2,50.1,Public,846745
90563272,Jacqueline Schroeder,11,Montgomery High School,75.8,77.0,Charter,893368
17492931,Elizabeth Sullivan,9,Turner High School,82.4,52.0,Public,956438
36092846,Andrew Patterson,10,Green High School,76.3,60.5,Charter,832670
101496872,Michael Martin,9,Dixon High School,57.9,84.4,Charter,870334
10407295,Carolyn Foster,11,Montgomery High School,83.4,57.1,Charter,893368
34849321,Joshua Henderson,11,Montgomery High School,82.0,67.3,Charter,893368
129108016,Derek Mack,10,Woods High School,71.1,68.3,Public,912243
46157315,Randall Tucker,11,Turner High School,74.9,62.1,Public,956438
122018572,Phillip Wallace,9,Sullivan High School,41.7,53.2,Public,961125
21692853,Timothy Bray,10,Sullivan High School,96.0,53.1,Public,961125
76092602,Mitchell Travis,12,Richard High School,74.1,57.2,Charter,889699
125940016,Sharon Montoya,9,Turner High School,97.3,58.6,Public,956438
103165965,Roger Cole,9,Sullivan High School,23.3,48.9,Public,961125
11937366,Daniel Vazquez,10,Silva High School,81.0,66.9,Public,991918
65680960,John Lopez,11,Chang High School,98.1,74.6,Charter,840132
120292659,Melissa Perkins,10,Richard High School,75.0,72.9,Charter,889699
42807287,Matthew Gutierrez,11,Bowers High School,73.4,54.9,Public,848324
109529301,Kylie Gonzalez,9,Richard High School,51.8,68.9,Charter,889699
106787722,Thomas Massey,9,Wagner High School,42.0,45.8,Public,846745
48006846,Anthony Taylor,10,Green High School,82.5,68.5,Charter,832670
75372161,Shaun Bullock,11,Chang High School,68.7,70.9,Charter,840132
117636969,Suzanne Wood,10,Montgomery High School,55.0,35.2,Charter,893368
20417385,Bonnie Campbell,12,Wagner High School,61.1,74.8,Public,846745
127360966,James Christensen,12,Green High School,99.6,99.5,Charter,832670
58826715,Glenda Blake,10,Montgomery High School,46.2,93.6,Charter,893368
32362826,David Valdez,10,Fisher High School,91.5,90.6,Public,817615
17129767,Linda Mcdowell,12,Woods High School,79.1,71.1,Public,912243
92131385,Patricia Thomas,11,Montgomery High School,99.7,79.3,Charter,893368
63716933,Daniel Griffin,10,Campos High School,60.8,57.8,Public,957299
116603854,Rebecca Mclaughlin,9,Campos High School,68.0,94.9,Public,957299
46303185,Joshua Palmer,10,Green High School,56.0,60.5,Charter,832670
26587811,Christine Garrison,11,Dixon High School,78.3,83.6,Charter,870334
95877604,Mark Cummings,10,Campos High School,50.7,55.0,Public,957299
67780392,Dan Finley,10,Turner High School,90.7,52.0,Public,956438
53258207,Alexandria Armstrong,9,Wagner High School,68.9,69.5,Public,846745
109274779,Christopher Downs,9,Montgomery High School,55.0,91.9,Charter,893368
57558314,Corey Lee,10,Green High School,75.4,65.2,Charter,832670
84727532,Travis Gray,12,Wagner High School,71.1,80.9,Public,846745
62716028,Deborah Velez,9,Woods High School,66.3,66.4,Public,912243
89828643,Spencer Lewis,10,Montgomery High School,73.1,40.3,Charter,893368
17837172,Johnny Garcia,10,Wagner High School,62.1,69.8,Public,846745
126487471,Julie Robinson,10,Montgomery High School,65.9,58.2,Charter,893368
72245644,Kyle Walker,10,Campbell High School,64.9,66.0,Charter,960726
82556019,Charles Chang,10,Dixon High School,79.5,50.6,Charter,870334
17394958,Dustin Miller,12,Wagner High School,86.1,65.1,Public,846745
19409595,Angela Stephens,9,Green High School,73.8,75.2,Charter,832670
97644644,Nancy Taylor,9,Montgomery High School,37.3,88.4,Charter,893368
67348310,Cassandra Jordan,9,Green High School,58.8,52.9,Charter,832670
13964049,Matthew Rose,10,Green High School,75.8,68.7,Charter,832670
77216403,Michael Stewart,9,Green High School,77.4,96.5,Charter,832670
55176617,Casey White,9,Sullivan High School,66.0,67.4,Public,961125
99554431,Ashley Dodson,12,Dixon High School,90.8,47.5,Charter,870334
104684885,Luke Wilson,10,Montgomery High School,62.3,33.3,Charter,893368
92950605,Jordan Shields,11,Green High School,82.2,67.9,Charter,832670
113763690,Kimberly Mills,12,Montgomery High School,64.9,49.8,Charter,893368
106374041,Amanda Skinner,10,Campos High School,71.8,80.8,Public,957299
83078606,Kristine Reyes,10,Green High School,63.9,87.7,Charter,832670
112040521,Diane Kaufman,11,Fisher High School,17.7,54.2,Public,817615
114495611,Charlotte Sherman,12,Woods High School,80.4,93.5,Public,912243
30742464,Anthony Mays,12,Woods High School,92.9,62.5,Public,912243
58361296,Heather Erickson,9,Sullivan High School,68.8,13.1,Public,961125
10571367,Adam Taylor,9,Silva High School,77.6,88.0,Public,991918
63421765,Lisa Jensen,12,Sullivan High School,92.8,55.8,Public,961125
47230309,Mitchell Hernandez,9,Wagner High School,96.5,76.3,Public,846745
35869436,Victoria Simmons,10,Sullivan High School,92.8,58.1,Public,961125
88520324,Nancy Luna,11,Silva High School,73.7,97.8,Public,991918
37085784,Michael Price,12,Woods High School,77.6,45.8,Public,912243
54728765,Nancy Malone,12,Fisher High School,55.4,63.4,Public,817615
74789548,Thomas Daniels,10,Campos High School,68.3,77.2,Public,957299
107351937,Jennifer Jones,12,Silva High School,48.8,83.1,Public,991918
32528479,Barry Rubio,9,Dixon High School,76.2,63.1,Charter,870334
20413606,Janice Lucero,12,Bowers High School,68.2,67.6,Public,848324
64138620,Nathan King,9,Wagner High School,96.4,74.5,Public,846745
24057644,Thomas Perez,9,Green High School,59.4,51.1,Charter,832670
42866244,Justin Barrett,11,Richard High School,77.6,86.0,Charter,889699
18934647,Michael Davis,11,Green High School,84.0,61.3,Charter,832670
99254760,Laura Martin,11,Fisher High School,89.9,65.6,Public,817615
30774380,Michael Johnson,9,Campbell High School,48.8,49.1,Charter,960726
100823572,Shelby Mason,11,Dixon High School,87.4,58.0,Charter,870334
124821835,Kathleen Smith,12,Silva High School,82.8,56.5,Public,991918
87106888,Jacob Santana,10,Green High School,50.5,72.6,Charter,832670
101149501,Peter Miller,11,Dixon High School,86.1,84.3,Charter,870334
112700955,Thomas Jones,9,Montgomery High School,56.8,82.5,Charter,893368
112766999,Troy Gonzalez,10,Turner High School,55.2,63.4,Public,956438
41949696,Yvonne Watkins,12,Dixon High School,75.7,54.0,Charter,870334
81062847,Janet Dominguez,12,Silva High School,63.5,46.0,Public,991918
90366712,Melanie Johnson,9,Montgomery High School,65.4,76.1,Charter,893368
90533749,William Massey,12,Silva High School,63.9,60.5,Public,991918
53650494,Thomas Maxwell,12,Montgomery High School,37.2,73.9,Charter,893368
114912262,Jesse Hill,10,Fisher High School,65.7,72.6,Public,817615
85354454,Ellen Cooper,11,Montgomery High School,93.4,86.7,Charter,893368
79596008,James Guzman,11,Dixon High School,79.8,65.1,Charter,870334
20625986,Anna Gardner,10,Dixon High School,91.8,92.6,Charter,870334
79995926,Gabriela Porter,10,Green High School,88.1,92.2,Charter,832670
96099740,Ann Martinez,12,Montgomery High School,64.9,75.8,Charter,893368
15827281,Jeffrey Stevens,12,Montgomery High School,93.2,92.0,Charter,893368
109849463,Douglas Jenkins,10,Montgomery High School,99.8,66.7,Charter,893368
113363621,Monique Davis,10,Turner High School,75.9,80.1,Public,956438
66918411,Jordan Deleon,11,Fisher High School,58.0,82.1,Public,817615
21970164,Michael Shepard,9,Green High School,69.2,80.8,Charter,832670
90342749,Karen Perry,12,Wagner High School,70.4,57.7,Public,846745
40760627,Angela Evans,10,Green High School,85.4,50.4,Charter,832670
66473697,Melinda Morales,11,Montgomery High School,70.5,61.0,Charter,893368
39404541,Susan Garcia,11,Green High School,92.9,72.0,Charter,832670
24672317,Jessica Roberts,12,Bowers High School,94.8,73.5,Public,848324
110026440,Erica Valenzuela,9,Fisher High School,98.7,65.0,Public,817615
124448674,Kimberly Herrera,11,Wagner High School,60.1,72.6,Public,846745
19533937,David Delgado,11,Richard High School,74.0,91.8,Charter,889699
100579127,Pam Woodard,9,Montgomery High School,26.2,73.7,Charter,893368
47711226,Angela Bush,9,Sullivan High School,39.3,46.7,Public,961125
43974290,Christopher Austin,10,Turner High School,57.6,65.2,Public,956438
30456925,Edward Hester,10,Montgomery High School,75.8,23.4,Charter,893368
58092280,Angela Colon,10,Dixon High School,48.8,80.3,Charter,870334
129837442,Nicole Soto,10,Turner High School,69.6,59.9,Public,956438
125920887,Robert Macdonald,12,Montgomery High School,62.0,51.5,Charter,893368
96186514,Kayla Webb,10,Green High School,76.5,63.0,Charter,832670
71298294,Matthew Fisher,10,Turner High School,88.7,72.8,Public,956438
122997619,Christopher George,9,Woods High School,50.4,92.5,Public,912243
18751697,Jesse White,11,Silva High School,66.9,49.4,Public,991918
62844288,John Graham,9,Woods High School,43.3,74.2,Public,912243
66675194,Phillip Sweeney,10,Green High School,70.6,90.2,Charter,832670
83781388,Daniel Love,9,Wagner High School,78.2,52.1,Public,846745
79632658,Kelly Patterson,10,Campbell High School,96.2,59.4,Charter,960726
52310175,Matthew Kim,9,Green High School,63.9,88.1,Charter,832670
114367406,Shane Williamson,10,Turner High School,74.1,61.5,Public,956438
46768539,Robert Hatfield,12,Montgomery High School,68.7,71.1,Charter,893368
15242772,Richard Campos,10,Wagner High School,63.8,84.6,Public,846745
118544157,John Mejia,11,Turner High School,55.2,32.8,Public,956438
121750349,Megan Kelly,9,Woods High School,67.0,86.2,Public,912243
35988171,Laurie Turner,9,Montgomery High School,92.0,59.2,Charter,893368
125881421,Cynthia Franco,12,Woods High School,92.5,49.0,Public,912243
51991977,Mark Black,11,Fisher High School,54.4,67.2,Public,817615
44136529,Erin Robertson,9,Dixon High School,50.2,93.3,Charter,870334
11039031,James Robertson,9,Silva High School,67.0,66.7,Public,991918
112432249,Vanessa Brown,12,Odonnell High School,50.4,93.9,Public,959474
73955289,Amanda Davies,10,Dixon High School,91.5,77.4,Charter,870334
13550505,Jose West,10,Wagner High School,69.3,66.0,Public,846745
81619300,Kenneth Fields,10,Campbell High School,85.7,74.1,Charter,960726
102290213,Erin Williams,9,Woods High School,46.3,75.8,Public,912243
75332185,Sara Walker,10,Fisher High School,94.0,66.5,Public,817615
108850686,Carol Howell,9,Green High School,77.7,74.6,Charter,832670
76250075,Michael Dillon,11,Richard High School,49.1,76.1,Charter,889699
59712776,Ethan Miller,9,Chang High School,42.6,56.0,Charter,840132
44209744,Teresa Murray,10,Chang High School,86.7,64.9,Charter,840132
16485211,Chelsey Clark,9,Campos High School,53.6,36.3,Public,957299
48794093,Dave Griffin,10,Montgomery High School,59.4,59.8,Charter,893368
102257939,Travis Bowen,9,Campos High School,57.5,40.6,Public,957299
32393976,Matthew Smith,12,Montgomery High School,65.3,66.6,Charter,893368
72738164,Chris Flores,10,Turner High School,78.0,53.1,Public,956438
55950257,Kyle Ford,10,Turner High School,92.1,45.1,Public,956438
81894455,Derrick Villarreal,12,Fisher High School,64.5,87.7,Public,817615
128665819,Andrea Dodson,9,Dixon High School,57.7,63.6,Charter,870334
119867338,Renee White,9,Dixon High School,79.8,73.2,Charter,870334
88177188,Lisa Jones,9,Turner High School,75.8,86.1,Public,956438
86153816,Kathleen Solomon,10,Montgomery High School,81.2,44.6,Charter,893368
21126400,Nicole Friedman,9,Green High School,72.0,98.7,Charter,832670
89741199,Tyler Neal,10,Green High School,78.4,85.8,Charter,832670
70305751,Eric Richardson,11,Montgomery High School,86.5,77.8,Charter,893368
97389983,Troy Anderson,10,Wagner High School,67.8,66.2,Public,846745
69271485,Margaret Nguyen,11,Wagner High School,76.6,63.9,Public,846745
26462693,Amanda Barnes,10,Dixon High School,89.6,79.4,Charter,870334
64936819,Connor Alexander,10,Fisher High School,90.0,47.0,Public,817615
27885172,Christy Lewis,12,Woods High School,84.5,54.8,Public,912243
98491799,Kathleen Pruitt,11,Bowers High School,74.0,59.9,Public,848324
115134764,Christine Ibarra,10,Montgomery High School,64.9,58.3,Charter,893368
82662754,Jennifer Sullivan,9,Woods High School,76.2,78.6,Public,912243
105624611,Tammy Lopez,9,Wagner High School,87.3,70.9,Public,846745
43505656,Dennis Bass,11,Green High School,74.1,90.8,Charter,832670
100250116,Allison Thomas,9,Dixon High School,80.0,67.8,Charter,870334
119278257,Charles Berry,10,Wagner High School,71.4,81.9,Public,846745
13411550,James Howard,11,Odonnell High School,61.2,81.9,Public,959474
81025758,Stanley Bolton,10,Wagner High School,74.5,66.4,Public,846745
120139563,Scott Pena,10,Fisher High School,88.4,83.1,Public,817615
81804005,Krystal Peck,12,Wagner High School,78.5,59.3,Public,846745
15121738,Rebecca Townsend,9,Chang High School,56.1,56.8,Charter,840132
50088946,Gina Meyer,10,Wagner High School,62.3,65.3,Public,846745
100144073,Madeline Phillips,10,Wagner High School,50.0,72.9,Public,846745
16819777,Jerry Hernandez,12,Campbell High School,57.8,63.2,Charter,960726
79283900,Amanda Wiggins,12,Bowers High School,91.2,42.7,Public,848324
129085304,Sandra Richardson,10,Woods High School,64.9,55.3,Public,912243
81581739,Casey Mccarthy,10,Dixon High School,72.3,58.5,Charter,870334
67222698,Allison Kelly,10,Green High School,73.5,73.6,Charter,832670
103344375,Kevin Lambert,9,Woods High School,78.0,67.6,Public,912243
23391589,Cindy Richardson,10,Woods High School,55.5,71.6,Public,912243
13321598,Ashley Weaver,9,Odonnell High School,56.7,51.6,Public,959474
63591983,Ann Brown,11,Silva High School,89.2,75.0,Public,991918
96311952,Dillon Green,10,Richard High School,58.9,93.0,Charter,889699
98975859,Natalie Wood,11,Campbell High School,37.4,69.5,Charter,960726
116825823,Eduardo Kelly,9,Green High School,70.4,53.6,Charter,832670
75194815,Troy Williams,11,Wagner High School,92.1,69.1,Public,846745
15293174,Keith Garrison,12,Odonnell High School,73.4,84.8,Public,959474
119828157,Mariah Mcmahon,11,Montgomery High School,76.5,73.0,Charter,893368
76159833,Colleen Norton,10,Wagner High School,62.4,86.5,Public,846745
21661376,Megan Stevenson,11,Green High School,72.2,52.4,Charter,832670
